월요일,화요일,수요일,목요일,금요일,토요일,일요일,월요일,화요일,수요일,목요일,금요일,토요일,일요일,월요일,화요일,수요일,목요일,금요일,토요일,일요일,월요일,화요일,수요일,목요일,금요일,토요일,일요일
3월 1일,3월 2일,3월 3일,3월 4일,3월 5일,3월 6일,3월 7일,3월 8일,3월 9일,3월 10일,3월 11일,3월 12일,3월 13일,3월 14일,3월 15일,3월 16일,3월 17일,3월 18일,3월 19일,3월 20일,3월 21일,3월 22일,3월 23일,3월 24일,3월 25일,3월 26일,3월 27일,3월 28일
,"쌀밥
부대찌개(2.5.6.8.9.10.13.)
날치알달걀찜
(1.6.9.13.)
오리훈제샐러드
(1.5.6.13.18.)
총각김치(9.13.)
우리밀쇼콜라케이크(1.2.5.6.13.)
바나나우유","닭갈비덮밥
(5.6.12.13.)
들깨미역국
(5.6.8.9.13.)
달걀후라이(1.5.)
배추김치(9.13.)
스위트자두주스
(5.13.)
미니핫도그
(1.2.5.6.10.12.13.14.15.16.)","쌀밥
오징어무국(5.)
돼지갈비찜
(5.6.10.13.)
숙주맛살무침
배추김치(9.13.)
토스트/버터/쨈
(1.2.5.6.13.)
오렌지쥬스(썬업)(5.13.)","쌀밥
북어달걀국
(1.5.8.9.13.)
요거트과일샐러드(1.2.5.6.11.12.13.)
어묵김치볶음
(1.5.6.9.13.)
폭찹스테이크
(1.2.5.6.10.12.13.16.)
에그타르트
(1.2.5.6.13.)
초코에몽(2.5.)","쌀밥
돈육김치찌개
(5.8.9.10.13.)
꽈리고추멸치볶음(5.6.13.)
베이컨구이
(5.6.10.12.13.)
배추김치(9.13.)
모닝빵감자샐러드(1.2.5.6.10.12.13.15.16.)
사과
오곡코코볼
(1.2.5.6.13.14.)
우유(2.)","쌀밥
김치콩나물국
(6.8.9.13.)
돈육메추리알장조림(1.5.6.10.13.14.16.18.)
깍두기(9.13.)
사과파이
(1.2.5.6.13.)
씨리얼(5.6.13.)
오렌지
우유(2.)","김치볶음밥
(2.5.6.9.10.13.)
유부미소장국
(5.6.8.9.13.)
미트볼케첩조림
(1.2.5.6.10.12.13.)
애플피칸샐러드
(1.2.5.13.)
배추김치(9.13.)
초코와플
(1.2.5.6.13.)
엔요100(2.)","쌀밥
돈육감자찌개(10.)
두부부침(양념장)(5.6.)
돌김(완)(13.)
닭봉카레구이
(2.5.6.13.)
배추김치(9.13.)
딸기우유(2.)
마늘바게트
(2.5.6.13.)","쌀밥
어묵국
(1.5.6.8.9.13.)
콩나물무침(5.)
돼지불고기
(1.2.5.6.10.13.14.16.18.)
총각김치(9.13.)
크리스피글레이즈드도넛츠
(1.2.5.6.13.)
한라봉감귤쥬스
(5.13.)","쌀밥
물만두국
(1.5.6.10.13.)
LA갈비찜(10.)
황도양상추샐러드(1.2.5.6.9.11.12.13.)
참치김치볶음
(5.6.9.13.)
우리밀바나나오믈렛(1.2.5.6.13.)
카프리썬(5.13.)","쌀밥
차돌박이짬뽕국
(1.5.6.8.9.13.)
아몬드멸치볶음
치킨너겟(머스터드소스)(1.2.5.6.13.15.16.18.)
배추김치(9.13.)
녹차롤케익
(1.2.5.6.13.)
오라떼(12.)","쌀밥
돼지갈비찜
(5.6.10.13.)
배추김치(9.13.)
전복죽(13.)
크로와상과조각버터
(1.2.5.6.13.)
쵸코링시리얼
(1.2.5.6.13.14.)
배
우유(2.)","쌀밥
북어김치국
(6.8.9.13.)
쇠고기달걀장조림(1.5.6.13.14.16.18.)
오징어젓무말랭이무침(5.13.)
배추김치(9.13.)
갈릭고구마파이
(1.2.5.6.13.)
파인애플(스틱)
플리또(11.12.)","쌀밥
쇠고기버섯찌개
(8.9.13.)
어묵감자조림
(1.5.6.13.)
비엔나소시지볶음(2.5.6.10.12.13.)
배추김치(9.13.)
치즈케이크
(1.2.5.6.13.)
바나나우유","스팸김치볶음밥
(2.5.6.9.10.13.)콩나물국
(5.8.9.13.)
파인애플함박스테이크(1.2.5.6.10.12.13.16.)
마카로니콘샐러드(1.4.5.6.13.16.)
총각김치(9.13.)
오븐에구운도넛
(1.2.5.6.13.)
자두나무(5.13.)","쌀밥
들깨미역국
(5.6.8.9.13.)
돈안심메추리알장조림(1.5.6.10.13.)
숙주미나리무침
참치김치볶음
(5.6.9.13.)
꼬마밤식빵과딸기쨈(1.2.5.6.13.)
청포도쥬스(5.13.)","쌀밥
부대찌개(2.5.6.8.9.10.13.)
오징어야채볶음
(5.6.13.14.16.17.18.)
닭봉데리야끼오븐구이(5.6.13.)
배추김치(9.13.)
피칸파이(1.2.5.6.13.14.)
아몬드브리즈초코(1.2.5)","쌀밥
감자수제비국
(5.6.)
등갈비김치찜
(6.9.10.13.)
파래자반(13.)
오이소박이(9.13.)
딸기우유(2.)
마늘바게트
(2.5.6.13.)","쌀밥
진미고추장볶음
(1.5.6.13.17.)
목살큐브스테이크숙주볶음(1.2.5.6.10.12.13.)
배추김치(9.13.)
쇠고기야채죽
프렌치토스트
(1.2.5.6.12.13.)
오렌지
콘푸로스트
(2.5.6.13.14.)
우유(2.)","베이컨부추볶음밥(1.10.)
연두부김치국
(5.6.8.9.13.)
팝콘양념치킨
(1.2.4.5.6.12.13.14.15.16.18.)
배추김치(9.13.)
크로와상과조각버터(1.2.5.6.13.)
꿀에절인토마토(12.13.)
쵸코링시리얼
(1.2.5.6.13.14.)
우유(2.)","쌀밥
어묵국
(1.5.6.8.9.13.)
햄감자채볶음
(1.2.5.6.10.15.16.)
떡갈비조림(1.2.5.6.9.10.12.13.15.16.18.)
배추김치(9.13.)
플라워파이
(1.2.5.6.13.14.)
엔요100(2.)","오리훈제볶음밥
(1.2.5.6.10.13.)
콩나물국
(5.8.9.13.)
사과오이초무침
(5.6.13.)
수제소시지구이
(1.2.5.6.10.13.)
배추김치(9.13.)
허니카스테라
(1.2.5.6.13.)
플리또(11.12.)","쌀밥
돈육김치찌개
(5.8.9.10.13.)
허브치킨찹스테이크(1.2.5.6.10.12.13.15.16.)
콘치즈구이
(1.2.5.6.10.13.)
깍두기(9.13.)
우리밀초코롤케이크(1.2.5.6.13.)
애플망고주스
(11.13.)","쌀밥
북어미역국
(5.6.9.13.18.)
도토리묵과양념장(5.6.)
돈육김치볶음
(9.10.13.)
떡갈비조림
(1.2.5.6.9.10.12.13.15.16.18.)
에그타르트
(1.2.5.6.13.)
스위트자두주스
(5.13.)","쌀밥
쇠고기낙지찌개
(8.9.13.)
닭볶음탕
(5.6.13.15.)
야채계란말이
(1.5.)
배추김치(9.13.)
마카롱
(1.2.5.6.13.)
모구모구(복숭아맛)(5.11.13.)",,
,"율무밥
다슬기배추된장국(5.6.13.18.)
동파육(5.6.10.13.)
낙지아귀찜
(5.6.9.13.)
두부김치
(5.6.9.10.13.)
총각김치(9.13.)
엔요100(2.)","찰현미밥
육개장(13.)
두부양념조림
(5.6.)
삼동초무생채(13.)
치킨까스
(1.2.5.6.12.13.15.16.18.)
배추김치(9.13.)
파인애플(스틱)","한우불고기덮밥
(5.6.8.13.16.)
김치콩나물국
(6.8.9.13.)
연근조림(5.6.13.)
비빔야채만두
(1.2.5.6.10.12.13.15.16.18.)
깍두기(9.13.)
딸기","율무밥
냉이조갯살된장국(5.6.9.13.18.)
한우샤브샐러드
(1.5.6.13.16.18.)
신김치닭볶음탕
(5.6.9.13.15.18.)
잡채크로켓
(1.2.5.6.8.10.12.13.15.16.)
총각김치(9.13.)
오렌지","양송이목살필라프(1.5.6.10.13.)
맑은유부장국
(5.6.9.13.)
사천식해물볶음우동(2.5.6.9.12.13.)
회오리감자튀김
(5.6.16.)
배추김치(9.13.)
오라떼(12.)","쌀밥
차돌박이짬뽕국
(1.5.6.8.9.13.)
고기찐만두
(1.5.6.10.13.15.16.18.)
우엉어묵조림(1.5.6.13.14.16.18.)
깐쇼새우
(1.5.6.9.12.13.)
배추김치(9.13.)
이프로복숭아(11.13.)","흑미밥
대구탕(5.9.13.)
가지고추찜
(5.6.14.16.18.)
치킨양상추샐러드(1.2.5.6.9.13.15.)
오삼불고기
(5.6.10.13.)
배추김치(9.13.)
파인애플(스틱)","쌀밥(자율)리코타치즈샐러드(2.12.13.)
채소가니쉬
(1.5.13.14.16.)
웨지감자와케찹(5.6.12.)
통마늘목살스테이크(1.2.5.6.10.12.13.)
오이피클(5.6.13.14.16.18.)
배추김치(9.13.)
양송이스프
(2.5.6.13.16.)
크로와상과조각버터(1.2.5.6.13.)
포도주스(5.13.)","쌀밥
쇠고기미역국(5.6.)
오징어야채초무침(5.6.13.17.)
부추잡채(5.6.)
김치전(1.2.5.6.9.13.16.17.18.)
배추겉절이(9.13.)
생일축하초코케이크(1.2.5.6.13.)
오렌지쥬스(썬업)(5.13.)","바몬드카레밥(2.5.6.10.13.16.)
유부미소장국
(5.6.8.9.13.)
리얼치즈블럭돈까스(1.2.5.6.10.12.13.)
배추김치(9.13.)
오이소박이(9.13.)
딸기","쇠고기볶음밥(1.5.6.)
계란하나국물떡볶이(1.5.6.12.13.)
왕납작지짐만두
(1.5.6.10.13.14.15.16.18.)
단무지
배추김치(9.13.)
고구마야채튀김
(1.2.5.6.13.18.)
금귤앤감귤에이드(5.13.)","우동(1.2.5.6.8.9.13.14.16.18.)
등갈비바베큐폭립(1.2.4.5.6.10.12.13.16.18.)
새우튀김과칠리소스(1.5.6.9.12.13.16.)
단무지
배추김치(9.13.)
요거트초코볼(1.2.)","오므라이스(1.2.5.6.10.12.13.16.)
무다시마국(5.6.13.14.16.18.)
궁중너비아니
(1.2.5.6.10.12.13.15.16.18.)
트로피칼후루츠샐러드(5.11.13.)
닭다리살꼬치
(2.5.6.12.13.14.15.16.18.)
배추김치(9.13.)
비타500","기장밥
물만두국
(1.5.6.10.13.)
연근조림(5.6.13.)
순대곱창볶음(5.6.10.13.16.18.)
닭날개엿장조림
(1.2.5.6.13.15.)
배추겉절이(9.13.)
깻잎김치(9.13.)","치킨마요덮밥
(1.5.6.13.15.)
김치콩나물국
(6.8.9.13.)
야채쫄면(5.6.13.)
우엉조림(5.6.13.)
회오리감자튀김
(5.6.16.)
깍두기(9.13.)
윌(비피더스음료)(2.)","기장밥
한우갈비탕
(1.5.8.9.13.)
가지느타리무침
(5.6.14.16.18.)
우엉어묵조림
(1.5.6.13.14.16.18.)
새우튀김과칠리소스(1.5.6.9.12.13.16.)
깍두기(9.13.)
오렌지","보리밥
우렁된장찌개
(5.6.9.13.)
야채달걀찜
(1.2.9.13.)
홍진미버터구이
(1.2.5.6.13.17.)
돼지불고기(1.2.5.6.10.13.14.16.18.)
배추김치(9.13.)
상추,야채스틱/쌈장(5.6.)
슈퍼100
(1.2.5.6.13.)","베트남식양지쌀국수(5.6.9.13.15.16.18.)
아삭이고추된장무침(5.6.18.)
연어버터구이
(1.2.5.13.)
배추김치(9.13.)
모닝빵샌드위치
(1.2.5.6.10.12.13.15.16.)
카프레제샐러드
(2.12.13.)
이오(2.)","쌀밥
해물짬뽕국
(6.8.9.13.)
고기왕찐만두
(1.5.6.10.13.15.16.18.)
북경식탕수육/소스(1.5.6.10.11.12.13.)
단무지
배추김치(9.13.)
에그타르트
(1.2.5.6.13.)모구모구(복숭아맛)(5.11.13.)","쌀밥
소세지알리올리오(1.2.5.6.10.13.)
파인애플함박스테이크(1.2.5.6.10.12.13.16.)
배추김치(9.13.)
양송이스프
(2.5.6.13.16.)
BR아몬드봉봉
(1.2.5.6.)
어린잎망고샐러드(1.2.5.6.12.13.)","보리밥
육개장(13.)
안동찜닭(5.6.8.13.14.15.16.18.)
미역줄기볶음(5.)
베이컨소시지김치볶음(1.2.5.6.9.10.13.14.15.16.18.)
열무김치(9.13.)
딸기","귀리밥
새알미역국
(5.6.8.9.13.)
사천식해물볶음우동(2.5.6.9.12.13.)
가지고추찜
(5.6.14.16.18.)
유자청연근샐러드(1.5.13.)
통살생선까스/타르타르소스
(1.2.5.6.13.16.18.)
배추김치(9.13.)","비빔밥
(1.5.6.10.13.)
두부된장국
(5.6.8.9.13.)
고추장볶이 (1.5.6.10.13.17.)
꽈리고추멸치볶음(5.6.13.)
배추김치(9.13.)
피칸파이(1.2.5.6.13.14.)
식혜","기장밥
올갱이아욱된장국(9.13.)
연근조림(5.6.13.)
갈치무조림(9.13.)
스틱돈까스(1.2.5.6.10.11.12.13.18.)
배추김치(9.13.)
깻잎김치(9.13.)
사과","수육국밥
(5.6.8.9.10.13.)
아삭이고추된장무침(5.6.18.)
부추양파무침(13.)
뱅글뱅글소시지
(1.2.5.6.10.12.13.15.16.)
견과류고구마맛탕(4.5.13.)
석박지(9.13.)
엔요100(2.)",,
,"치킨마요덮밥
(1.5.6.13.15.)콩나물국
(5.8.9.13.)
골뱅이실곤약무침(5.6.13.)
배추김치(9.13.)
소떡소떡
(2.5.6.10.12.13.15.16.18.)
게토레이(레몬)","꼬치어묵우동
(1.2.5.6.8.9.13.14.16.18.)장각소금구이
(15.16.)
단무지
배추김치(9.13.)
찹쌀도넛츠
(1.2.5.6.13.)
하와이안샐러드
(1.2.5.6.12.13.)","순대국밥
(5.6.8.9.10.13.)부추양파무침(13.)
햄에그까스
(1.2.5.6.10.11.12.13.15.16.18.)
석박지(9.13.)
타코야끼
(1.5.6.13.16.)
방울토마토","찰현미밥
근대된장국
(5.6.8.9.13.)
연두부와양념장(5.6.)
목살삼겹살구이
(10.)
배추김치(9.13.)
상추,야채스틱/쌈장(5.6.)
이오(2.)","잡채밥
(5.6.8.10.13.)
짜장소스
(1.5.6.10.13.)
해물짬뽕국
(6.8.9.13.)
오곡맛탕수육
(1.5.6.10.11.12.13.16.)
단무지
배추김치(9.13.)
포카리스웨트","소보로날치알비빔밥(1.5.6.9.10.13.18.)
유부미소장국
(5.6.8.9.13.)
도토리묵과양념장(5.6.)
닭날개튀김
(1.2.5.6.13.15.)
총각김치(9.13.)
매실음료","기장밥
돼지등갈비탕
(1.5.8.9.10.13.)
우엉어묵조림(1.5.6.13.14.16.18.)
탕수만두
(1.5.6.10.11.12.13.16.18.)
석박지(9.13.)
청포도쥬스(5.13.)
찹쌀꽈배기
(1.2.5.6.13.16.)","차수수밥
쇠고기무국
(5.8.9.13.)
도토리묵과양념장(5.6.)
비엔나소시지볶음(2.5.6.10.12.13.)
파채불닭
(5.6.12.13.)
배추김치(9.13.)
바나나","옥수수밥
깐쇼새우
(1.5.6.9.12.13.)
가츠동
(1.2.5.6.10.12.13.16.)
카프레제샐러드
(2.12.13.)
단무지
배추김치(9.13.)
비타500
","보리밥
얼갈이된장국
(5.6.8.9.13.)
함박스테이크
(1.2.5.6.10.12.13.16.)
주꾸미볶음과소면(5.6.9.13.)
배추김치(9.13.)
어린잎망고샐러드(1.2.5.6.12.13.)","몽골리안덮밥
(5.6.9.10.13.17.)
김치유부국
(5.9.13.)
그린샐러드와파인드레싱
(1.2.5.12.13.)
토네이도소시지구이
(1.2.5.6.10.12.15.16.)
통안심닭꼬치
(2.5.6.12.13.14.15.16.18.)
깍두기(9.13.)
청포도랑사과랑
(5.13.)","김치볶음밥
(2.5.6.9.10.13.)
콩나물국
(5.8.9.13.)
마카로니콘샐러드(1.4.5.6.13.16.)
고구마치즈롤까스(1.2.5.6.10.12.13.14.16.18.)
깍두기(9.13.)
코코팜(12.)","찰현미밥
부대찌개(2.5.6.8.9.10.13.)
어묵감자조림
(1.5.6.13.)
오리훈제칠리소스볶음(5.6.12.13.)
김말이,고구마튀김(1.2.5.6.10.)
총각김치(9.13.)
오렌지","돈코츠라멘
(1.2.5.6.9.10.13.)
고기찐만두
(1.5.6.10.13.15.16.18.)
치킨너겟(머스터드소스)(1.2.5.6.13.15.16.18.)
단무지
배추김치(9.13.)
바나나","흑미밥
오징어무국(5.)
사천식해물볶음우동(2.5.6.9.12.13.)
딸기양상추샐러드
(1.2.3.5.6.12.13.)
순대튀김(양념소스)(2.4.5.6.10.12.13.14.15.16.18.)
배추김치(9.13.)
스위트자몽주스
(5.13.)","쌀밥(자율)
떡국(1.5.13.16.)
고구마돈육강정
(1.2.4.5.6.10.12.13.14.15.16.18.)
오징어야채핫바
(1.5.6.12.13.16.)
오이피클(5.6.13.14.16.18.)
배추김치(9.13.)
방울토마토","쌀밥
베이컨로제파스타(1.2.5.6.10.12.13.)
애플피칸샐러드
(1.2.5.13.)
오이피클(5.6.13.14.16.18.)
브로콜리치즈스프(2.5.6.13.)
오징어먹물피자
(1.2.5.6.10.12.13.)
이프로복숭아
(11.13.)","옥수수밥
어묵국
(1.5.6.8.9.13.)
마카로니콘샐러드
(1.4.5.6.13.16.)
골뱅이야채무침
(5.6.13.17.)
치킨까스
(1.2.5.6.12.13.15.16.18.)
깍두기(9.13.)
한라봉감귤쥬스
(5.13.)","참치마요덮밥
(1.5.6.13.16.18.)
유부미소장국
(5.6.8.9.13.)
청포묵과양념장
(5.6.13.14.16.18.)
신김치닭볶음탕
(5.6.9.13.15.18.)
총각김치(9.13.)
매실음료","찰밥
삼계탕
(1.5.13.15.)
쫀득참나물전
(1.2.5.6.9.13.16.17.18.)
배추겉절이/석박지(9.13.)
고구마피자도우
(1.2.5.6.10.12.13.16.18.)
포카리스웨트","쌀밥
감자야채국(5.6.13.14.16.18.)
신김치갈비찜
(9.10.13.)
트로피칼후루츠샐러드(5.11.13.)
까르보나라구슬떡볶이(2.5.6.10.13.16.18.)
총각김치(9.13.)
포도푸딩
(1.2.5.13.)","오므라이스
(1.2.5.6.10.12.13.16.)
다시마무국(13.)
쉬림프샐러드
(1.2.5.6.9.13.)
황금알카츠
(1.2.5.6.10.11.12.13.)배추김치(9.13.)
꿀에절인토마토(12.13.)","기장밥
닭개장(5.13.15.)
마파두부(5.6.10.12.13.18.)
비빔야채만두
(1.2.5.6.10.12.13.15.16.18.)
배추김치(9.13.)
파인애플(스틱)","바몬드카레밥
(2.5.6.10.13.16.)
맑은유부장국
(5.6.9.13.)
닭다리후라이드
(1.2.5.6.13.15.16.)
배추김치(9.13.)
오이소박이(9.13.)
카프레제샐러드
(2.12.13.)
부드러운빵또아
(1.2.5.6.)",,,
